painting_id,figure_id,centroid_x,centroid_y,mask_area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iso_nearest_centroid_norm,elev_bbox_top,sal_sum,sal_high_coverage_50
111479_The_Miracles_of_Saint_James_the_Greater,fig_001,194.85521289221867,1613.5382668199688,215696,0,1228,455,2037,0.15312205447504723,0.6388235294117647,4209.2900390625,0.0
111479_The_Miracles_of_Saint_James_the_Greater,fig_002,346.8603285361244,2258.097814604836,206370,10,1834,563,2759,0.14452942218657985,0.46058823529411763,12427.7939453125,0.0
111479_The_Miracles_of_Saint_James_the_Greater,fig_003,831.7648053289455,1863.648443246466,1284757,167,913,1349,2862,0.14452942218657985,0.7314705882352941,932918.8125,0.6891248695278562
111479_The_Miracles_of_Saint_James_the_Greater,fig_004,1642.998356706393,1480.4998205140478,250716,1389,1096,1920,1820,0.08984752867922077,0.6776470588235295,27.43921661376953,0.0
111479_The_Miracles_of_Saint_James_the_Greater,fig_005,1741.4270146570043,1096.922301531085,36706,1599,866,1896,1248,0.07781578279862153,0.7452941176470589,0.0,0.0
111479_The_Miracles_of_Saint_James_the_Greater,fig_006,1933.4897231401892,2826.4905152444057,902659,1168,2292,2672,3261,0.29319901921412933,0.3258823529411765,1507.431396484375,0.0
111479_The_Miracles_of_Saint_James_the_Greater,fig_007,1995.6963531902027,1317.4012942243726,82675,1841,1087,2191,1576,0.0667780032753112,0.6802941176470588,0.14901962876319885,0.0
111479_The_Miracles_of_Saint_James_the_Greater,fig_008,2282.478830328538,1351.5587662541616,95514,2015,1136,2503,1546,0.05611701951727365,0.6658823529411765,10.654902458190918,0.0
111479_The_Miracles_of_Saint_James_the_Greater,fig_009,2460.636179846985,1673.191650692122,410549,2024,1113,2672,2373,0.05207162375418356,0.6726470588235294,343.25885009765625,0.0
111479_The_Miracles_of_Saint_James_the_Greater,fig_010,2503.384765277152,1452.0805632091187,95453,2306,1111,2663,1899,0.05207162375418356,0.673235294117647,9.486274719238281,0.0
